,apical,cell_soma_location,dendrite_type,disease_state,specimen_id,name,reconstruction_type,reporter_status,species,structure_area_abbrev,structure_area_id,structure_layer_name,transgenic_line,adaptation,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,id_x,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheobase_sweep_id,rheobase_sweep_number,ri,sag,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,hero_first_last_adratio,hero_first_mean_adratio,hero_isi_cv,hero_second_last_adratio,max_rate_first_last_adratio,max_rate_first_mean_adratio,max_rate_isi_cv,max_rate_long_square,max_rate_second_last_adratio,rheo_first_spike_hw,average_bifurcation_angle_local,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,hausdorff_dimension,id_y,max_branch_order,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,scale_factor_x,scale_factor_y,scale_factor_z,soma_surface,superseded,tags,total_length,total_surface,total_volume
1858,intact,"[9027.39966603114, 742.687229101504, 6830.13883445742]",spiny,,572608696,Glt25d2-Cre_NF107;Ai14-304448.05.01.01,,positive,Mus musculus,RSPagl,894,5,Glt25d2-Cre_NF107,0.0872414714797573,157.828,25.035000114637104,0.116736850216005,1.18798,5.86374666666667,1.025636,-42.0937538146973,-44.6562512715658,-50.137501525878896,False,False,False,572617406,135.925888,0.0456400000000001,1.18468,5.86082666666667,1.023508,48.875003814697294,49.6041692097982,49.7000030517578,572613938,49,110.04450172185899,0.22535042464733102,1.388719232,,5.92758666666667,,,-54.1875025431315,,150.0,121.041666666667,1019.9999389648401,1.1842,5.86037333333333,1.023108,-35.25,-37.0833333333333,-45.4812530517578,572613909,1.24092,5.92758666666667,1.116212,-55.531253814697294,-54.1875025431315,-71.2687545776367,4.90154454733487,4.886515725074941,4.62042351920289,-83.15625,-69.6024856567383,0.4930297863805029,0.6229566363382921,0.20900258054692555,0.7915956273192257,0.2931338028169007,0.33062364256903315,0.19063020595390234,17.0,0.7150821596244156,0.0009999999999998899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,NA,"[333.0, 236.0, 122.0]",aspiny,epilepsy,611623402,H17.06.012.14.08.07,full,,Homo Sapiens,MTG,12141,3,,0.181936073280258,113.58,18.3349984500536,0.266617435295,1.14904,3.09343,1.037052,-65.53125,-66.7343788146973,-65.54375305175779,False,False,False,611644328,235.850144,0.0320400000000001,1.1481,3.09247,1.03616,35.8125,37.6875038146973,37.225001525878895,611632717,39,160.937458276749,0.11139060556888601,1.51092032,,,,,,,40.0,51.8125,440.0,1.14772,3.0921,1.03582,-43.906253814697294,-42.2343788146973,-44.012502288818396,611632562,1.14914,3.0935,1.717452,-65.65625,-66.8593788146973,-70.6750045776367,1.9858051640197598,1.95847907864994,1.99490994897802,-89.09375,-70.0174179077148,0.06532877882152015,0.1077654516640256,0.5043271048763291,0.2261955593509823,0.303848750844021,0.36085123881977593,0.19506884632229954,40.0,0.2970965563808287,0.00048000000000003595,80.80590801065429,,0.871765858983787,0.57400976560212,101.13888888888901,0.9722786915049509,,674291002.0,4.0,523.775157461573,full,18.0,40.0,3699.0,4.0,22.0,111.1502,825.423454047231,315.943524932519,0.1144,0.1144,0.28,645.996605942638,False,3D Neuron Reconstruction morphology,4187.59337687524,7555.2466650611495,1120.33984440176
1860,NA,"[9244.63747568411, 1477.01614129856, 8764.90993143965]",sparsely spiny,,609485897,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-344137.02.01.01,,positive,Mus musculus,VISp,385,4,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,0.0595668242292455,79.58,29.292502451427897,0.289486606229237,1.12166,2.46935333333333,1.024524,-52.3125,-55.1354192097982,-56.343753051757794,False,False,False,609494881,234.04387200000002,0.0374400000000001,1.12034,2.4680733333333302,1.023384,32.1875038146973,35.6145833333333,34.175003051757805,609489092,46,258.906245231628,0.116995081305504,1.097523328,,2.5055466666666697,,,-53.05208714803061,,50.0,36.2083333333333,520.0,1.11988,2.46762,1.023,-40.59375,-40.7291692097982,-42.512502288818396,609489135,1.12182,2.4694066666666696,1.563888,-52.468753814697294,-55.1875025431315,-66.23125305175779,2.39285079400569,2.44534400292352,2.38564455484465,-97.46875762939449,-65.0495681762695,0.3010914565299214,0.4021110831867307,0.3626679689557923,0.3178396687993994,0.2472727272727283,0.40833384050473703,0.3099585445313907,38.0,0.2618181818181874,0.0006200000000000649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,truncated,"[322.0, 246.0, 94.0]",spiny,epilepsy,542174958,H16.03.008.11.09.02,,,Homo Sapiens,MTG,12141,3,,0.106825907466885,100.81777777777799,5.5624996796177495,0.118859649122807,1.26224,3.96969,1.02578666666667,-54.031253814697294,-55.171876907348604,-56.2500025431315,False,False,False,542177765,79.463864,0.0677000000000001,1.26004,3.9674300000000002,1.02373333333333,47.812503814697294,47.703128814697294,47.1041679382324,542176240,51,160.156145691872,0.13334983587265,1.216940288,,,,,,,90.0,73.6875,890.0,1.25948,3.9668099999999997,1.02318,-39.3125,-42.4687519073486,-46.5416692097982,542176217,1.26236,3.9699,1.4240066666666698,-54.15625,-55.343753814697294,-67.0104217529297,3.43772469998015,3.42276558004084,3.38834387498568,-84.4062576293945,-67.3147048950195,0.12932952017794783,0.1614794568859115,0.30870498999653867,0.7338735303463627,0.13602941176470867,0.16067812180303875,0.284970720080975,17.0,0.38546380090497884,0.0009599999999998499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,NA,"[8617.64837926385, 1613.9243013351, 8321.50392850044]",aspiny,,566541912,Nkx2-1-CreERT2;Ai14 (IVSCC)-294491.03.01.01,full,positive,Mus musculus,VISp,385,6b,Nkx2-1-CreERT2,-0.00306004093771068,50.0389473684211,-14.6224993918809,0.286893203883495,1.32036,3.69538,1.024648,-51.53125,-51.9791679382324,-52.7062522888184,False,False,False,566556494,313.030656,0.0363,1.3184,3.69326666666667,1.023364,35.3125,36.4583346048991,40.043752288818396,566551133,46,210.312455892563,0.0470303408801556,2.3864360959999997,1.32886,3.7045800000000004,1.335744,-56.875,-57.5104192097982,-73.01875152587891,70.0,66.7916666666667,520.0,1.31802,3.69288666666667,1.02304,-32.9375,-32.2083358764648,-39.5812522888184,566551141,1.32886,3.7045800000000004,1.335744,-56.875,-57.5104192097982,-73.0187545776367,3.3109132694305003,3.2084583374367797,2.73212310419873,-95.21875762939449,-72.1218643188477,0.8798836242726538,0.9134055313457315,0.043210699547358025,0.9459684123025781,0.6375000000000016,0.6882562425807542,0.0808257368178185,28.0,0.8328124999999975,0.0006800000000000139,93.08386065350979,,0.8800276268753392,0.34177553735907207,52.5,0.999615545179322,,591276550.0,3.0,141.490619383661,full,8.0,22.0,981.0,6.0,14.0,46.6584,199.061240939891,180.76710125068502,0.1144,0.1144,0.28,150.91089588190098,False,3D Neuron Reconstruction morphology,1133.4214363640301,1218.13669297119,104.367383840767
1863,NA,"[9164.3836325966, 1107.40265142482, 7929.87814730166]",aspiny,,511244283,Pvalb-IRES-Cre;Ai14-238303.05.01.01,,positive,Mus musculus,VISp,385,5,Pvalb-IRES-Cre,0.0107727024544829,9.01272727272727,13.2325001650502,1.30894687049253,1.0294,12.511806666666699,1.0237479999999999,-55.59375,-53.8541692097982,-60.58125305175779,False,False,False,511256097,124.9394,0.005340000000000121,1.0287600000000001,12.511093333333301,1.023172,12.4687509536743,12.645833651224802,21.8187507629395,511244790,47,107.81257599592199,0.0295712258666754,1.348087424,,,,,,,370.0,287.25,560.0,1.0285,12.510733333333302,1.022932,-32.0312538146973,-29.572917302449497,-42.5000007629395,511244794,1.02942,12.5118533333333,1.6412919999999998,-55.656253814697294,-53.89583714803061,-69.1812545776367,1.2880144047471298,1.13869779322523,1.34650782134729,-79.5937576293945,-68.1200714111328,0.49831081081081846,0.6546298164212243,0.13092290665886117,0.7398648648648827,0.5917721518987015,0.6056406026834871,0.15275177501239431,162.0,0.6962025316455518,0.000320000000000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,NA,"[9041.27633872253, 1319.07202047912, 8587.83425376045]",aspiny,,490789494,Sst-IRES-Cre;Ai14-216190.03.01.01,,positive,Mus musculus,VISp,385,4,Sst-IRES-Cre,0.0140817883168554,51.684722222222206,16.1693731320911,0.329910714285714,1.18923,3.00639833333333,1.0241799999999999,-63.062503814697294,-62.1562525431315,-64.6718788146973,False,False,False,490789792,203.879312,0.023280000000000002,1.188445,3.0056083333333303,1.02331875,36.5000038146973,37.9583346048991,38.1640653610229,490789597,25,264.68750834465,0.0848891288042068,1.644038144,1.20287,3.023075,1.25033375,-55.4375,-54.7291679382324,-66.8203125,50.0,49.625,210.0,1.18812,3.00526,1.0230025,-42.0625038146973,-43.2604192097982,-44.937501907348604,490789601,1.18926,3.00643333333333,1.25033375,-63.156253814697294,-62.2708346048991,-66.8203125,1.74920958040928,1.6927780622791397,1.8348471311500099,-94.87500762939449,-65.8635711669922,0.610841559310693,0.7063983016687724,0.20061832022318496,0.5852434331604498,0.34992076069730427,0.4474931404340209,0.4804139302679138,40.0,0.3676703645007945,0.00039500000000014523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,intact,"[9662.12522077811, 1820.4262949409, 8991.28491527942]",spiny,,555241875,Chrna2-Cre_OE25;Ai14(BT)-280154.03.01.01,dendrite-only,positive,Mus musculus,VISp,385,4,Chrna2-Cre_OE25,0.0669420551482627,135.757142857143,-5.5274998987664405,0.13181818181818197,1.1602,3.56323333333333,1.0255,-43.71875,-43.697920481363894,-47.989585876464794,False,False,False,555399873,177.222704,0.0393000000000001,1.15724,3.5604133333333303,1.02364666666667,40.2500038146973,40.87500127156579,36.78125127156579,555251365,31,184.06257033348098,0.00434909854084253,1.693153792,,3.5965266666666698,,,-54.5416679382324,,50.0,63.4583333333333,460.0,1.1567,3.55986,1.0231666666666699,-37.9375038146973,-38.4895846048991,-47.208335876464794,555251369,1.2115200000000002,3.5965266666666698,1.11327333333333,-55.156253814697294,-54.5416679382324,-63.14583714803061,3.45277817884061,3.3143402159364803,3.0680023842604203,-82.84375,-62.2584075927734,0.445225167678058,0.616100178890876,0.23337111247650158,0.6448419035451937,0.24264120922832103,0.3237926727726891,0.2785718594003668,18.0,0.4102360116679919,0.0009400000000001629,75.1735645541981,,0.912412847896542,0.373555888467924,45.9,0.979536208707802,,717036921.0,8.0,513.713575502142,dendrite-only,40.0,87.0,3799.0,7.0,47.0,127.9356,601.263223068099,263.859842761969,0.1144,0.1144,0.28,229.880572532192,False,3D Neuron Reconstruction morphology,4486.90927520635,5253.52236337195,508.719654495674
1866,NA,"[9303.0563428594, 1484.21266724397, 8818.60508377065]",aspiny,,396650742,Pvalb-IRES-Cre;Ai14-177454.04.01.01,,positive,Mus musculus,VISp,385,4,Pvalb-IRES-Cre,-0.0535960206168999,52.26972222222221,-36.40125006976189,1.3769738157850502,1.240775,8.666739999999999,1.024025,-61.375,-54.875,-60.265626907348604,False,False,False,396701138,324.972512,0.0233950000000001,1.240105,8.66602,1.0233875,15.6875009536743,18.864585240682,25.265625953674302,396688282,54,194.531053304672,0.0784129947423935,1.861297152,,,1.3792225,,,-80.46875,150.0,191.125,530.0,1.239765,8.66567666666667,1.023095,-45.28125,-34.6354179382324,-49.078125,396688256,1.240805,8.666765,1.3792225,-61.531253814697294,-54.9687512715658,-80.46875,1.28862501534802,1.23457492855841,1.3891487242073302,-100.65625,-80.6183547973633,13.913552881570638,4.203102497196698,1.5822250668398028,1.1884103863204531,0.7999999999999325,0.8429932602819253,0.06159510686471694,266.0,0.8772151898734041,0.0003500000000000725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,NA,"[9460.0, 1482.1635438257, 2963.21044593694]",aspiny,,570626702,Vip-IRES-Cre;Ai14-299120.02.02.01,,positive,Mus musculus,VISp,385,5,Vip-IRES-Cre,,,10.6649992656638,0.0253601213040182,1.1179999999999999,2.68546,1.02506571428571,-49.156253814697294,-51.3125012715658,-58.1205384390695,False,False,False,570643921,429.747424,0.0239200000000002,1.11592,2.6838533333333303,1.02336857142857,22.53125,34.3020833333333,31.5178582327706,570631192,56,195.937499403954,0.0506900474429131,2.288146432,,,,,,,50.0,41.5833333333333,350.0,1.11544,2.68341333333333,1.02301142857143,-38.03125,-37.6770846048991,-45.165179116385296,570631175,1.1235,2.68574,1.7382142857142902,-50.031253814697294,-51.53125,-75.04464394705641,2.41295751768533,2.75514881800528,2.7490049364266604,-97.3125,-74.8346633911133,,,,,0.7657534246575348,0.7678571428571397,0.20085733930410504,5.0,1.3246575342465743,0.0007200000000000539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,NA,"[9046.53605148807, 885.147835013386, 3213.99226176787]",aspiny,,570921682,Vip-IRES-Cre;Ai14-299125.03.02.01,,positive,Mus musculus,VISp,385,2/3,Vip-IRES-Cre,0.0455869909661704,25.945,19.4449994300738,0.0934285714285713,1.13762,2.8270666666666697,1.0247879999999998,-46.468753814697294,-46.552085876464794,-49.4187538146973,False,False,False,570922889,356.112544,0.021759999999999998,1.13554,2.82453333333333,1.02336,23.25,27.6770833333333,28.956251525878898,570922353,52,248.92866611480702,0.0617616847157478,1.824444032,,,,,,,50.0,45.125,330.0,1.1350799999999999,2.82404,1.023016,-35.3125,-33.1666679382324,-39.100001525878895,570922368,1.1388200000000002,2.82776666666667,1.6863560000000002,-47.46875,-47.02083714803061,-69.65000152587889,3.07440892026866,3.20468196516509,2.5472630150346203,-95.25,-68.42966461181639,0.36535348084188,0.5218731932935093,0.2311916404266352,0.4905558553696719,0.34877384196184985,0.49612403100774616,0.2113298732956918,27.0,0.44050862851953104,0.0007399999999999629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,truncated,"[315.0, 270.0, 92.0]",spiny,epilepsy,592483575,H17.03.007.12.10.03,,,Homo Sapiens,MTG,12141,5,,0.0182236979907855,170.08,25.9000008939747,0.0986596009975062,1.1330799999999999,4.28301333333333,1.02576,-52.500003814697294,-55.416670481363894,-53.015628814697294,False,False,False,592562162,117.410592,0.06894,1.13042,4.28027333333333,1.02362,53.812503814697294,53.1354179382324,51.312503814697294,592524202,39,189.999997615814,0.131534829735756,1.191293952,1.1336600000000001,,,-53.000003814697294,,,90.0,81.5,920.0,1.12992,4.27976666666667,1.02316,-36.28125,-38.0937525431315,-41.8906269073486,592524192,1.1336600000000001,4.28346666666667,1.38459,-53.000003814697294,-55.708335876464794,-68.1406326293945,4.66959343797667,4.66770673329237,4.579420291669231,-88.00000762939449,-67.0534744262695,0.6691772061958222,0.7147069664577953,0.11849676883014107,0.967173511439535,0.22672292545710163,0.2561169367651717,0.22462740544747256,16.0,0.6607594936708869,0.0011200000000000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,intact,"[9010.0, 1625.10488485385, 2938.23745879205]",spiny,,466632464,Ntsr1-Cre;Ai14-171080.04.02.01,dendrite-only,positive,Mus musculus,VISp,385,6a,Ntsr1-Cre_GN220,0.025906509249976003,93.429,2.57499967529218,0.162266361848559,1.12877,6.04271,1.02543375,-49.4375,-49.9166666666667,-56.3906278610229,False,False,False,466746226,139.463376,0.0517350000000001,1.12646,6.04053166666667,1.02351125,30.375,34.9479166666667,33.4140634536743,466705399,35,172.343745827675,0.166858181357384,2.26567424,1.1596,6.074515,1.10760875,-53.40625,-54.1875012715658,-73.6250038146973,130.0,125.500002543132,650.0,1.12592,6.039969999999999,1.02307125,-33.9375,-34.4375,-46.929688453674295,466705403,1.1596,6.074515,1.10760875,-53.40625,-54.1875012715658,-73.6250038146973,2.45581435056075,2.3103173960223398,2.54269881563111,-92.43750762939449,-72.8521041870117,0.6268170205268262,0.761540849200998,0.16044425246262997,0.6402079111972514,0.37946992006731184,0.4257409811094079,0.18249937997025228,23.0,0.6231594446781642,0.0008300000000001084,83.70409098091471,,0.8655859724312851,0.69725189472087,51.16071428571429,0.825492119097537,,492413307.0,18.0,803.4391997967731,dendrite-only,28.0,63.0,3142.0,7.0,35.0,115.9527,796.867901369167,223.578403450271,0.1144,0.1144,0.28,448.90081204576205,False,3D Neuron Reconstruction morphology,3548.5909604408203,7800.4623500731495,1523.46608363711
1871,NA,"[8500.0, 1171.94432278384, 3077.09184886323]",aspiny,,569286299,Htr3a-Cre_NO152;Ai14-297482.05.02.01,,positive,Mus musculus,VISp,385,5,Htr3a-Cre_NO152,0.344614558152028,37.23,39.032499454805205,0.0389565227228461,1.1090200000000001,3.92872666666667,1.024476,-56.437503814697294,-54.697920481363894,-62.17500305175779,False,False,False,569295799,223.64167999999998,0.0315800000000002,1.10798,3.92760666666667,1.0234,26.71875,28.5833346048991,29.3125011444092,569288061,35,240.312501788139,0.0449159294366837,1.810165504,,3.95183333333333,,,-52.385420481363894,,110.0,72.6666666666667,580.0,1.10756,3.92716666666667,1.023016,-40.53125,-38.125,-44.4375022888184,569288065,1.10904,3.92876666666667,1.7331720000000002,-56.531253814697294,-54.718753814697294,-70.5687530517578,1.88886415460313,1.90424568694994,1.94426982769873,-97.50000762939449,-69.329216003418,0.48683160415004,0.6553854418479718,0.3446145581520283,1.0,0.49322033898304873,0.7501933488012293,0.27043703579537537,6.0,0.5483050847457643,0.000520000000000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,truncated,"[9513.61880667313, 2179.06545796507, 9076.9552099351]",spiny,,626159623,Sim1-Cre_KJ18;Ai14-345654.03.01.01,,positive,Mus musculus,VISl,409,5,Sim1-Cre_KJ18,0.0080330895680312,61.634666666666696,-20.340000517205,0.186383928571429,1.13816,2.96624,1.026195,-53.156253814697294,-54.0312525431315,-57.781253814697294,False,False,False,626195403,249.79523199999997,0.0410000000000001,1.13514,2.9633333333333303,1.023615,48.03125,47.3750025431315,42.984376907348604,626161323,29,209.375187754631,0.22961743175983398,2.015322624,1.1537600000000001,2.9898866666666697,,-57.218753814697294,-58.302085876464794,,70.0,48.5416666666667,800.0,1.1346,2.9627666666666697,1.0231,-39.78125,-39.1979179382324,-39.9296903610229,626161390,1.1537600000000001,2.9898866666666697,1.52748,-57.218753814697294,-58.302085876464794,-71.43750190734859,4.11899895938459,3.7879326787313596,3.36664345753832,-96.15625762939449,-70.9252624511719,0.7983920841063703,0.8378401765240326,0.0745037397185012,0.9050711193568329,0.6145181476846064,0.6470370217847837,0.08438024002246022,33.0,0.7909887359199047,0.001060000000000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,intact,"[85.0, 271.0, 103.0]",spiny,epilepsy,520631294,H16.03.002.01.03.03,full,,Homo Sapiens,MTG,12141,3,,,7.66,-13.3999989923583,0.0179516259152289,1.21838,13.0722933333333,1.025332,-44.96875,-50.0208346048991,-47.731251525878896,False,False,False,520633191,56.843276,0.10300000000000001,1.2161799999999998,13.069913333333302,1.0236040000000002,45.906253814697294,47.02083714803061,46.006251525878895,520631691,69,78.28124612569809,0.22656130790710396,1.619350528,,,,,,,150.0,301.25,2019.99987792969,1.21566,13.0693333333333,1.023088,-32.46875,-34.3020846048991,-44.412503051757795,520631673,1.21854,13.072566666666699,1.025348,-45.093753814697294,-50.1666692097982,-47.77500305175779,3.6198572997994503,3.37282671596737,3.20879953283554,-79.7812576293945,-70.5597610473633,,,,,0.023058920704846338,0.039518697652472276,0.7549043140893088,6.0,0.06821310572687209,0.0009599999999998499,63.1972643583188,,0.9265349277396769,0.61544240257132,70.77868852459021,0.9528337432624879,,667320197.0,17.0,798.1574055294791,full,61.0,128.0,8705.0,6.0,67.0,159.0243,987.462793264045,521.710904819359,0.1144,0.1144,0.28,1038.3843966593,False,3D Neuron Reconstruction morphology,10752.5190100784,21058.1215672881,3561.2570799766704
1874,truncated,"[9443.0499889627, 1435.02436452774, 8580.14347748797]",spiny,,483109334,Scnn1a-Tg2-Cre;Ai14-200710.02.01.01,,positive,Mus musculus,VISp,385,4,Scnn1a-Tg2-Cre,0.0219884409981403,87.1515,-27.181250306096395,0.16846592421374001,1.331955,6.64007666666667,1.0250325,-39.0,-44.4479192097982,-49.515626907348604,False,False,False,483110524,93.896816,0.0771500000000001,1.32885,6.637639999999999,1.02342,32.0312538146973,42.4791692097982,49.281251907348604,483109589,45,131.406247615814,0.0534133799374104,1.3711665919999998,1.3711799999999998,6.67425166666667,1.466345,-50.15625,-50.2916692097982,-75.4218826293945,110.0,140.416666666667,930.0,1.3283049999999998,6.6372100000000005,1.0230925,-25.3750019073486,-30.010418574015304,-42.3593788146973,483109593,1.3711799999999998,6.67425166666667,1.466345,-50.15625,-50.2916692097982,-75.4218826293945,2.59377667135113,3.35121024543803,3.85810205906734,-90.50000762939449,-75.3521347045898,0.6728029454137994,0.7233954665152065,0.12431662649238569,0.7986233392028178,0.3479338842975212,0.45526828580234946,0.18745043854033766,24.0,0.5265381083562908,0.0008299999999998864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,intact,"[8878.56644750363, 1176.2310779055, 8190.47212576976]",spiny,,557992762,Tlx3-Cre_PL56;Ai14-281778.05.01.01,,positive,Mus musculus,VISp,385,5,Tlx3-Cre_PL56,0.0181496004722863,95.95111111111109,-38.40499793184021,0.14691160992924301,1.26378,5.41562,1.02548,-44.96875,-47.3229192097982,-50.9875022888184,False,False,False,558560485,179.236048,0.07196,1.26074,5.41330666666667,1.023496,42.8125038146973,41.71875127156579,45.1500015258789,557994530,38,93.750037252903,0.0699435174465179,1.509532928,1.3022799999999999,5.4515400000000005,,-55.4375,-55.2812525431315,,150.0,109.83333079020201,920.0,1.2603,5.4128466666666695,1.02312,-36.46875,-37.0104166666667,-46.6750015258789,557994534,1.3022799999999999,5.4515400000000005,1.2594319999999999,-55.4375,-55.2812525431315,-76.81250305175779,4.446832995486781,4.10500107693039,4.678293609441741,-87.34375,-76.21009826660159,0.7479720807394845,0.8264625503728765,0.09014140032855363,0.8230522542916421,0.4825431826534361,0.5757088570593382,0.1513800821079507,22.0,0.590959206174201,0.0007999999999999119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,NA,"[8991.98828765262, 1295.15784243834, 8977.25233458784]",aspiny,,582644266,Chat-IRES-Cre-neo;Ai14-313181.04.02.01,full,positive,Mus musculus,VISp,385,2/3,Chat-IRES-Cre-neo,0.011139682195753,44.374545454545405,-28.6424998302559,0.286191533220433,1.0601399999999999,2.9818700000000002,1.02522,-47.53125,-48.437501907348604,-51.0546903610229,False,False,False,585126505,359.028768,0.0124600000000001,1.0584200000000001,2.9799,1.023515,39.09375,44.078128814697294,48.757814407348604,585107105,44,274.687588214874,0.0949059501290321,2.871527424,1.08464,3.00589,,-47.3125,-47.562501907348604,,60.0,48.9375,249.99998474121102,1.05796,2.9794099999999997,1.02315,-37.96875,-37.1093769073486,-38.9296894073486,585108318,1.06026,2.98198,1.631545,-47.593753814697294,-48.562501907348604,-69.4218769073486,3.78268543310503,3.62854492109502,4.01563289110855,-99.18750762939449,-68.89718627929689,0.6284694686756533,0.7143735147094941,0.2414672810510882,0.6994448850118974,0.2057761732851995,0.2580777937847311,0.4859708711312763,45.0,0.23176895306858689,0.0008000000000001339,82.06112258365249,,0.8795018470810001,0.453338223530415,53.275,0.9888902379796021,,610885831.0,8.0,375.18896149867896,full,20.0,42.0,2226.0,2.0,22.0,111.6816,570.197155916328,228.416557502226,0.1144,0.1144,0.28,174.198176409131,False,3D Neuron Reconstruction morphology,2556.36135372443,3637.47680687478,426.094187590541
1877,NA,"[8883.43364805554, 1392.23814844509, 8383.23645809378]",aspiny,,475585451,Htr3a-Cre_NO152;Ai14-185347.04.01.01,dendrite-only,positive,Mus musculus,VISp,385,5,Htr3a-Cre_NO152,0.0116379770001146,21.688529411764698,-14.859375882525498,0.15625,1.058375,1.307655,1.0240799999999999,-59.1875,-55.4166692097982,-58.093753814697294,False,False,False,475586225,575.424768,0.00624500000000006,1.0573700000000001,1.30681,1.02322,9.15625,20.6979166666667,17.15625,475585871,35,567.968785762787,0.0613370798528194,2.1709790719999997,,1.31948666666667,1.3602100000000001,,-54.3229166666667,-59.937503814697294,10.0,7.125,160.0,1.0569600000000001,1.30639833333333,1.02288,-45.6875,-40.8854179382324,-42.6875,475585849,1.058425,1.30769333333333,1.3602100000000001,-59.250003814697294,-55.5312525431315,-59.937503814697294,1.39616320238207,1.35728074033382,1.39469161346917,-95.71875762939449,-59.9404830932617,0.4628813559322012,0.6295954760580939,0.1967777014372049,0.4933898305084689,0.4628813559322012,0.6295954760580939,0.1967777014372049,35.0,0.4933898305084689,0.0004199999999998649,72.38016144256359,,0.877489218226982,0.267218311417283,27.75,0.887192932559581,,492100896.0,6.0,163.321193803732,dendrite-only,16.0,37.0,988.0,5.0,21.0,49.8123,178.704161440252,213.033603952238,0.1144,0.1144,0.28,150.723128750291,False,3D Neuron Reconstruction morphology,1178.2369210404402,991.944888593074,72.27730471376721
1878,NA,"[8207.72369097787, 890.616367994534, 2865.50603809517]",aspiny,,479218494,Htr3a-Cre_NO152;Ai14-195039.06.02.01,,positive,Mus musculus,VISp,385,2/3,Htr3a-Cre_NO152,0.00394759741010341,48.35625,2.01562508003739,0.24714281043228303,1.10245,9.98349166666667,1.02934,-46.25,-50.1979166666667,-61.4062522888184,False,False,False,479221915,110.398784,0.024985,1.09766,9.977821666666669,1.023323,17.65625,24.1458339691162,22.3250007629395,479220730,53,105.156250298023,0.0230337269604206,1.8033953280000001,1.10635,9.98712666666667,1.249051,-48.156253814697294,-52.0312525431315,-72.1125,249.99998474121102,223.958333333333,820.0,1.097235,9.97740666666667,1.023005,-27.9062519073486,-28.010417938232397,-33.4250015258789,479220714,1.10635,9.98712666666667,1.249051,-48.156253814697294,-52.0312525431315,-72.1125,3.00518342763655,3.45264013790449,2.29638946661601,-83.4687576293945,-72.0595779418945,0.8606930693069363,0.8988496833397974,0.037094441434616245,0.9615841584158448,0.7571246819338437,0.7853741712065537,0.052795191623583086,26.0,0.9127226463104312,0.0007599999999998719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
